CustomerID,FirstName,LastName,Email,Phone,Gender,Age,Country,City,Segment,RegistrationDate,IsActive,CreditLimit,PreferredPayment,TenureDays,TotalOrders,TotalRevenue,TotalNetRevenue,AvgOrderValue,MaxOrderValue,TotalQuantity,FirstPurchaseDate,LastPurchaseDate,UniqueCategories,DaysSinceLastPurchase,DaysSinceFirstPurchase,OrderFrequencyPerMonth,CLV,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount,IsChurned,RevenueTier,ETLTimestamp,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
CUST00130,Noah,Taylor,noah.taylor129@example.com,+44-7399-592972,Non-binary,58,Belgium,City_16,SMB,2022-06-20 08:00:57,True,1612.23,Credit Card,924,1.0,1519.99,1505.25,1519.99,1519.99,4.0,2024-08-02 15:47:50,2024-08-02 15:47:50,1.0,150.0,150.0,0.2029,11095.93,6.0,9172.05,1528.68,1,Medium,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00131,Karen,Walker,karen.walker130@example.com,N/A,Prefer not to say,45,Sweden,City_7,Startup,2022-08-26 10:20:14,True,13799.53,PayPal,857,3.0,20196.76,20166.14,6732.25,9969.02,71.0,2024-08-15 09:53:17,2024-12-01 02:48:37,2.0,29.0,137.0,0.6666,161426.66,13.0,10419.07,801.47,0,VIP,2026-05-07 22:22:23.740018,5,2,5,12,New Customer
CUST00132,Aiden,Jackson,aiden.jackson131@example.com,+44-7396-491435,Prefer not to say,24,Belgium,City_30,Individual,2024-09-01 16:53:02,False,27310.89,Credit Card,120,3.0,8151.91,8126.18,2717.3,4032.36,53.0,2022-09-09 14:31:52,2023-08-25 10:45:56,2.0,493.0,843.0,0.1083,10588.78,10.0,9784.32,978.43,1,High,2026-05-07 22:22:23.740018,1,2,2,5,Lost
CUST00133,Lucas,Perez,lucas.perez132@example.com,+44-7259-883618,Prefer not to say,26,Sweden,City_7,Enterprise,2022-09-06 12:33:40,True,31857.17,Credit Card,846,3.0,4550.28,4515.610000000001,1516.76,2943.53,44.0,2022-09-10 23:23:05,2024-01-10 12:05:02,3.0,355.0,841.0,0.1086,5924.56,8.0,8759.9,1094.99,1,High,2026-05-07 22:22:23.740018,1,2,1,4,Lost
CUST00134,Benjamin,Davis,benjamin.davis133@example.com,+44-7016-474440,Female,25,Sweden,City_9,Enterprise,2024-11-23 02:10:42,True,13265.44,PayPal,37,5.0,20067.68,20008.74,4013.54,6596.96,109.0,2024-03-06 23:16:13,2024-10-30 21:41:12,4.0,60.0,298.0,0.5107,73738.62,12.0,10066.43,838.87,0,VIP,2026-05-07 22:22:23.740018,4,4,5,13,Champion
CUST00135,Benjamin,Robinson,benjamin.robinson134@example.com,+44-7807-170841,Female,29,France,City_8,Individual,2023-10-18 19:15:51,True,7398.13,PayPal,439,2.0,7808.57,7780.18,3904.28,5897.3,44.0,2022-05-13 03:58:28,2024-04-21 08:32:00,2.0,253.0,962.0,0.0633,8888.13,4.0,6068.93,1517.23,1,High,2026-05-07 22:22:23.740018,2,1,2,5,Lost
CUST00136,Joseph,Jones,joseph.jones135@example.com,+44-7353-352838,Prefer not to say,51,Germany,City_1,SMB,2024-07-15 11:44:25,True,41829.05,Debit Card,168,3.0,3266.92,3231.5299999999997,1088.97,1523.23,43.0,2022-10-04 09:41:31,2024-03-14 02:08:19,3.0,291.0,818.0,0.1116,4373.2,14.0,16338.44,1167.03,1,High,2026-05-07 22:22:23.740018,1,2,1,4,Lost
CUST00137,Harper,Martinez,harper.martinez136@example.com,+44-7750-789023,Non-binary,50,United States,City_4,SMB,2022-04-09 16:29:04,True,49227.91,Credit Card,996,6.0,27508.4,27455.82,4584.73,10036.44,81.0,2024-01-08 22:09:46,2024-12-14 02:17:11,3.0,16.0,356.0,0.513,84611.51,20.0,19616.59,980.83,0,VIP,2026-05-07 22:22:23.740018,5,5,5,15,Champion
CUST00138,Joseph,Anderson,joseph.anderson137@example.com,+44-7643-208699,Female,65,United Kingdom,City_50,Enterprise,2023-08-21 17:09:54,True,26521.66,PayPal,497,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,9999.0,0.0,0.0,0.0,2.0,2487.69,1243.84,1,No Revenue,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00139,Sarah,Sanchez,sarah.sanchez138@example.com,+44-7790-710169,Non-binary,72,Spain,City_15,SMB,2023-08-16 19:47:53,True,8998.12,Debit Card,502,1.0,334.88,334.55,334.88,334.88,1.0,2024-04-13 17:26:19,2024-04-13 17:26:19,1.0,261.0,261.0,0.1166,1404.96,8.0,6302.71,787.84,1,Low,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00140,Mia,White,mia.white139@example.com,N/A,Female,40,Italy,City_9,Startup,2024-07-14 16:19:50,True,13979.21,Credit Card,169,5.0,22800.69,22734.72,4560.14,7682.61,90.0,2024-01-27 02:59:59,2024-09-29 00:52:40,4.0,92.0,338.0,0.4503,73866.14,15.0,15835.0,1055.67,1,VIP,2026-05-07 22:22:23.740018,3,4,5,12,Loyal
CUST00141,Harper,Garcia,harper.garcia140@example.com,+44-7340-239890,Male,41,United Kingdom,City_13,Startup,2023-12-29 02:09:52,True,1410.34,PayPal,367,2.0,4435.77,4413.73,2217.88,3741.72,37.0,2024-02-14 10:50:53,2024-02-24 20:25:20,2.0,309.0,320.0,0.1902,15178.65,9.0,7771.27,863.47,1,High,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00142,Mary,Sanchez,mary.sanchez141@example.com,+44-7045-469412,Male,54,Italy,City_26,Startup,2024-04-01 22:48:45,False,45757.79,Credit Card,272,4.0,15855.51,15796.34,3963.88,8472.09,83.0,2024-01-22 03:36:14,2024-11-11 07:23:23,3.0,49.0,343.0,0.355,50617.44,16.0,14455.32,903.46,0,VIP,2026-05-07 22:22:23.740018,4,3,4,11,Loyal
CUST00143,Aiden,Smith,aiden.smith142@example.com,+44-7559-454992,Prefer not to say,52,Spain,City_24,Individual,2023-01-26 13:23:51,True,6328.68,Debit Card,704,4.0,21712.07,21658.989999999998,5428.02,10072.06,74.0,2024-02-27 05:37:34,2024-08-28 16:38:17,3.0,124.0,307.0,0.3966,77442.07,7.0,3544.83,506.4,1,VIP,2026-05-07 22:22:23.740018,3,3,5,11,Loyal
CUST00144,Olivia,Taylor,olivia.taylor143@example.com,+44-7833-774020,Male,61,Australia,City_44,Individual,2024-05-09 09:45:22,True,29037.57,Bank Transfer,235,1.0,1041.49,1041.47,1041.49,1041.49,4.0,2024-04-16 21:12:33,2024-04-16 21:12:33,1.0,257.0,257.0,0.1184,4437.48,6.0,6582.22,1097.04,1,Medium,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00145,Sophia,Davis,sophia.davis144@example.com,+44-7179-970720,Female,57,Italy,City_41,Startup,2022-01-18 20:02:36,True,14065.73,Credit Card,1076,3.0,4270.46,4229.169999999999,1423.49,3726.91,32.0,2024-04-14 13:04:49,2024-12-02 04:43:08,2.0,28.0,260.0,0.3512,17985.21,9.0,10915.69,1212.85,0,High,2026-05-07 22:22:23.740018,5,2,1,8,New Customer
CUST00146,David,Robinson,david.robinson145@example.com,+44-7797-817941,Female,39,France,City_42,Individual,2024-11-22 18:48:13,False,27931.81,Credit Card,38,7.0,16010.58,15945.349999999999,2287.23,4794.88,100.0,2024-03-18 22:37:22,2024-09-08 20:03:27,6.0,112.0,286.0,0.745,61299.25,15.0,15036.99,1002.47,1,VIP,2026-05-07 22:22:23.740018,3,5,4,12,Loyal
CUST00147,Amelia,White,amelia.white146@example.com,+44-7475-829168,Male,44,Sweden,City_6,Startup,2022-06-27 22:47:54,True,32745.31,Credit Card,916,4.0,12857.57,12825.98,3214.39,7383.77,48.0,2024-03-11 18:58:38,2024-09-07 21:33:14,4.0,113.0,294.0,0.4141,47887.89,15.0,15205.99,1013.73,1,VIP,2026-05-07 22:22:23.740018,3,3,3,9,Potential Loyal
CUST00148,William,Taylor,william.taylor147@example.com,+44-7490-762423,Male,52,United States,City_38,SMB,2024-11-25 00:00:16,True,41572.22,Credit Card,35,5.0,15625.86,15561.0,3125.17,10487.49,73.0,2022-07-15 00:48:42,2024-02-07 15:55:27,2.0,327.0,899.0,0.1693,19032.61,16.0,16499.03,1031.19,1,VIP,2026-05-07 22:22:23.740018,1,4,4,9,At Risk
CUST00149,Benjamin,Harris,benjamin.harris148@example.com,+44-7186-950916,Male,18,Sweden,City_38,Individual,2024-04-14 03:42:17,False,10717.85,PayPal,260,5.0,16805.4,16745.69,3361.08,9759.15,80.0,2024-02-12 20:35:44,2024-11-28 04:35:09,5.0,32.0,321.0,0.4741,57326.83,18.0,15689.55,871.64,0,VIP,2026-05-07 22:22:23.740018,5,4,4,13,Champion
CUST00150,Mary,White,mary.white149@example.com,+44-7138-166165,Prefer not to say,52,Australia,City_17,Startup,2023-02-19 11:57:50,False,1044.29,Bank Transfer,680,4.0,12297.01,12232.82,3074.25,5056.98,83.0,2024-03-14 10:10:23,2024-10-02 00:33:39,4.0,89.0,291.0,0.4184,46272.25,12.0,11501.29,958.44,0,VIP,2026-05-07 22:22:23.740018,3,3,3,9,Potential Loyal
CUST00151,Sophia,Miller,sophia.miller150@example.com,+44-7733-913894,Male,54,Australia,City_5,Individual,2024-09-22 16:47:16,False,7275.84,Credit Card,99,3.0,11396.77,11358.89,3798.92,5312.96,57.0,2022-03-26 17:38:49,2024-04-23 02:35:34,2.0,251.0,1010.0,0.0904,12355.9,6.0,3972.91,662.15,1,VIP,2026-05-07 22:22:23.740018,2,2,3,7,Need Attention
CUST00152,Mary,Anderson,mary.anderson151@example.com,+44-7966-579911,Female,64,Germany,City_2,Enterprise,2023-06-13 10:39:39,True,45050.92,PayPal,566,4.0,13181.6,13146.49,3295.4,4036.6,40.0,2024-04-02 20:13:22,2024-11-14 05:32:04,4.0,46.0,271.0,0.4493,53261.45,7.0,8754.81,1250.69,0,VIP,2026-05-07 22:22:23.740018,4,3,3,10,Potential Loyal
CUST00153,Jennifer,Walker,jennifer.walker152@example.com,+44-7037-407696,Male,31,United States,City_5,Enterprise,2022-06-23 06:57:59,True,43757.56,Bank Transfer,921,1.0,4519.87,4518.91,4519.87,4519.87,21.0,2024-07-09 15:00:28,2024-07-09 15:00:28,1.0,174.0,174.0,0.1749,28444.01,2.0,3018.12,1509.06,1,High,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00154,Mia,Johnson,mia.johnson153@example.com,+44-7206-145934,Prefer not to say,20,Germany,City_13,Startup,2023-04-01 22:28:40,True,30071.95,Debit Card,638,8.0,23788.25,23654.71,2973.53,8888.21,124.0,2024-01-15 12:19:42,2024-09-27 06:05:34,5.0,94.0,350.0,0.6958,74423.24,19.0,17108.93,900.47,1,VIP,2026-05-07 22:22:23.740018,3,5,5,13,Loyal
CUST00155,William,Lee,william.lee154@example.com,+44-7810-309159,Prefer not to say,18,Italy,City_42,Startup,2023-11-07 09:13:24,True,30225.58,Debit Card,419,4.0,8752.09,8704.01,2188.02,5123.67,34.0,2024-03-08 23:14:13,2024-10-25 22:19:15,3.0,65.0,296.0,0.4114,32376.82,6.0,6802.12,1133.69,0,High,2026-05-07 22:22:23.740018,4,3,2,9,Need Attention
CUST00156,Amelia,Anderson,amelia.anderson155@example.com,+44-7907-143941,Female,22,Australia,City_29,Startup,2022-09-03 16:32:54,True,33419.32,Debit Card,849,5.0,10492.95,10437.919999999998,2098.59,6072.37,57.0,2024-01-12 04:03:29,2024-06-21 01:06:03,3.0,192.0,353.0,0.4312,32548.95,17.0,19034.73,1119.69,1,VIP,2026-05-07 22:22:23.740018,2,4,3,9,At Risk
CUST00157,Elizabeth,Jones,elizabeth.jones156@example.com,+44-7323-425138,Female,43,Netherlands,City_9,Enterprise,2023-12-06 20:02:45,True,9180.88,Debit Card,389,4.0,19434.21,19377.57,4858.55,8004.76,75.0,2024-02-14 10:56:59,2024-06-23 18:52:40,2.0,190.0,320.0,0.3805,66501.44,7.0,6157.02,879.57,1,VIP,2026-05-07 22:22:23.740018,2,3,5,10,At Risk
CUST00158,Patricia,Robinson,patricia.robinson157@example.com,+44-7527-517568,Male,72,Australia,City_6,Individual,2022-01-06 00:59:38,False,45763.39,Debit Card,1089,4.0,14796.5,14746.880000000001,3699.12,5966.01,53.0,2024-01-10 15:06:42,2024-06-06 14:16:17,3.0,207.0,355.0,0.343,45639.91,14.0,11568.58,826.33,1,VIP,2026-05-07 22:22:23.740018,2,3,4,9,At Risk
CUST00159,Thomas,Martin,thomas.martin158@example.com,N/A,Female,31,United Kingdom,City_22,Enterprise,2023-02-14 03:51:19,True,21229.14,Bank Transfer,685,2.0,4524.82,4503.75,2262.41,4058.83,30.0,2024-06-29 06:16:55,2024-10-10 13:36:02,1.0,81.0,184.0,0.3309,26927.6,9.0,7122.81,791.42,0,High,2026-05-07 22:22:23.740018,3,1,1,5,Promising
CUST00160,Aiden,Clark,aiden.clark159@example.com,+44-7484-365618,Non-binary,56,Sweden,City_8,Startup,2024-02-17 15:12:10,True,19465.36,Credit Card,317,5.0,19374.33,19311.48,3874.87,5545.69,93.0,2024-01-09 17:31:52,2024-09-25 09:03:33,3.0,96.0,356.0,0.4275,59592.39,22.0,24946.02,1133.91,1,VIP,2026-05-07 22:22:23.740018,3,4,5,12,Loyal
CUST00161,Liam,Davis,liam.davis160@example.com,+44-7037-889882,Female,44,Australia,City_3,Startup,2022-10-05 12:37:29,True,26186.43,Debit Card,817,5.0,14704.48,14685.86,2940.9,5419.82,99.0,2022-11-07 19:24:38,2023-12-08 19:33:37,2.0,388.0,784.0,0.1941,20537.51,4.0,4317.97,1079.49,1,VIP,2026-05-07 22:22:23.740018,1,4,4,9,At Risk
CUST00162,Susan,Rodriguez,susan.rodriguez161@example.com,+44-7662-300386,Non-binary,26,Spain,City_30,Startup,2024-02-28 15:44:40,True,2824.82,Credit Card,306,5.0,13854.03,13770.27,2770.81,6443.06,90.0,2023-04-13 16:47:21,2024-05-09 10:52:01,3.0,235.0,627.0,0.2427,24194.84,17.0,15815.6,930.33,1,VIP,2026-05-07 22:22:23.740018,2,4,4,10,At Risk
CUST00163,Amelia,Williams,amelia.williams162@example.com,+44-7292-474314,Non-binary,32,Belgium,City_4,Startup,2022-06-15 07:16:58,True,8731.03,Credit Card,929,3.0,12798.3,12753.949999999999,4266.1,10669.07,41.0,2024-01-27 08:04:21,2024-11-22 00:55:00,3.0,38.0,338.0,0.2702,41461.95,16.0,13274.71,829.67,0,VIP,2026-05-07 22:22:23.740018,4,2,3,9,New Customer
CUST00164,Liam,Williams,liam.williams163@example.com,+44-7882-918771,Female,32,Germany,City_11,Startup,2024-08-29 08:52:51,True,37032.66,Credit Card,123,3.0,5266.58,5254.4800000000005,1755.53,2239.75,59.0,2024-06-24 08:11:27,2024-10-27 02:53:52,2.0,64.0,189.0,0.4832,30512.73,8.0,7796.01,974.5,0,High,2026-05-07 22:22:23.740018,4,2,2,8,New Customer
CUST00165,Olivia,Martin,olivia.martin164@example.com,+44-7048-787584,Non-binary,43,Spain,City_37,Startup,2023-04-09 14:49:41,True,4598.53,Credit Card,631,5.0,15541.42,15479.260000000002,3108.28,7760.52,75.0,2024-01-24 20:30:46,2024-10-07 00:14:25,3.0,84.0,340.0,0.4476,50052.51,10.0,10028.57,1002.86,0,VIP,2026-05-07 22:22:23.740018,3,4,4,11,Loyal
CUST00166,Aiden,Young,aiden.young165@example.com,+44-7339-386488,Female,59,Italy,City_28,SMB,2024-09-19 13:45:49,True,30356.03,Credit Card,102,6.0,10516.41,10444.7,1752.74,4077.66,62.0,2024-06-24 02:33:38,2024-12-04 19:45:33,5.0,26.0,189.0,0.9663,60928.41,16.0,17892.27,1118.27,0,VIP,2026-05-07 22:22:23.740018,5,5,3,13,Potential Loyal
CUST00167,Sarah,Davis,sarah.davis166@example.com,+44-7127-938171,Female,30,United Kingdom,City_47,SMB,2024-02-28 15:02:38,True,12644.78,Bank Transfer,306,8.0,11036.12,10959.279999999999,1379.52,3595.21,82.0,2024-02-16 21:57:37,2024-10-11 02:29:44,5.0,80.0,317.0,0.7682,38121.61,23.0,22351.77,971.82,0,VIP,2026-05-07 22:22:23.740018,3,5,3,11,Potential Loyal
CUST00168,Lucas,Miller,lucas.miller167@example.com,+44-7376-558176,Prefer not to say,68,Sweden,City_26,SMB,2024-08-04 00:03:18,True,19770.13,Credit Card,148,1.0,1098.96,1088.01,1098.96,1098.96,10.0,2024-07-10 23:09:52,2024-07-10 23:09:52,1.0,172.0,172.0,0.177,6996.29,6.0,4089.77,681.63,1,Medium,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00169,Thomas,Thomas,thomas.thomas168@example.com,+44-7910-519453,Non-binary,49,Italy,City_32,Enterprise,2022-11-05 23:56:36,False,14790.34,Bank Transfer,785,3.0,11333.53,11288.050000000001,3777.84,9013.43,37.0,2024-06-23 10:33:36,2024-11-19 05:55:00,2.0,41.0,190.0,0.4806,65316.92,6.0,7688.22,1281.37,0,VIP,2026-05-07 22:22:23.740018,4,2,3,9,New Customer
CUST00170,Jennifer,Rodriguez,jennifer.rodriguez169@example.com,N/A,Non-binary,56,Netherlands,City_2,Individual,2022-08-26 10:15:39,True,18105.8,Bank Transfer,857,4.0,16369.71,16311.09,4092.43,8671.51,73.0,2024-02-01 03:44:00,2024-12-23 10:36:25,3.0,7.0,333.0,0.3656,53828.33,15.0,14130.39,942.03,0,VIP,2026-05-07 22:22:23.740018,5,3,4,12,Loyal
CUST00171,Ethan,Harris,ethan.harris170@example.com,+44-7916-505426,Male,66,Germany,City_25,Startup,2023-08-04 20:31:07,True,36092.77,Credit Card,513,2.0,10574.16,10562.07,5287.08,8529.25,34.0,2024-05-12 13:43:14,2024-05-15 18:58:28,2.0,229.0,232.0,0.2624,49908.21,5.0,2696.07,539.21,1,VIP,2026-05-07 22:22:23.740018,2,1,3,6,Need Attention
CUST00172,Mary,Robinson,mary.robinson171@example.com,+44-7347-295892,Female,46,Sweden,City_44,SMB,2022-09-08 22:59:04,False,15207.52,Bank Transfer,843,4.0,5954.6,5911.0,1488.65,2436.71,66.0,2024-01-26 16:14:37,2024-10-12 17:47:15,3.0,79.0,339.0,0.3592,19233.88,12.0,14161.76,1180.15,0,High,2026-05-07 22:22:23.740018,3,3,2,8,Need Attention
CUST00173,Benjamin,White,benjamin.white172@example.com,+44-7508-825686,Prefer not to say,49,Germany,City_28,Enterprise,2024-04-17 21:30:27,True,28537.03,Debit Card,256,4.0,18154.23,18109.04,4538.56,11745.93,57.0,2024-02-02 01:22:34,2024-11-11 03:55:27,3.0,49.0,332.0,0.3667,59876.15,4.0,4715.05,1178.76,0,VIP,2026-05-07 22:22:23.740018,4,3,4,11,Loyal
CUST00174,Patricia,Clark,patricia.clark173@example.com,+44-7509-485191,Prefer not to say,21,Spain,Unknown,Individual,2024-04-03 21:01:04,False,24064.49,Debit Card,270,2.0,10781.34,10739.26,5390.67,9541.8,52.0,2022-04-04 06:54:48,2022-06-24 11:25:47,1.0,920.0,1001.0,0.0608,11793.77,6.0,5694.5,949.08,1,VIP,2026-05-07 22:22:23.740018,1,1,3,5,Need Attention
CUST00175,Noah,Martinez,noah.martinez174@example.com,+44-7946-936020,Male,47,Spain,Unknown,Startup,2022-01-01 21:19:18,True,33351.72,Debit Card,1093,1.0,1117.47,1103.33,1117.47,1117.47,4.0,2023-09-03 06:22:57,2023-09-03 06:22:57,1.0,484.0,484.0,0.0629,2528.16,13.0,12337.35,949.03,1,Medium,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00176,Joseph,Clark,joseph.clark175@example.com,+44-7531-379676,Non-binary,54,United States,City_14,Startup,2024-07-19 10:16:21,False,46873.07,Credit Card,164,4.0,6020.05,5969.52,1505.01,3841.54,50.0,2022-12-08 12:44:05,2024-04-25 21:26:00,3.0,248.0,753.0,0.1617,8754.26,14.0,17261.63,1232.97,1,High,2026-05-07 22:22:23.740018,2,3,2,7,Need Attention
CUST00177,Robert,Miller,robert.miller176@example.com,+44-7820-186624,Prefer not to say,40,Netherlands,City_12,Individual,2023-05-19 13:24:49,True,36762.32,Debit Card,591,1.0,1814.78,1799.57,1814.78,1814.78,8.0,2024-06-24 16:46:22,2024-06-24 16:46:22,1.0,189.0,189.0,0.1611,10514.2,6.0,6988.99,1164.83,1,Medium,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00178,John,Young,john.young177@example.com,+44-7744-545120,Non-binary,56,United States,City_18,Individual,2024-01-30 00:32:28,False,11139.55,PayPal,335,3.0,14147.64,14099.98,4715.88,6395.99,45.0,2024-06-01 21:42:27,2024-06-23 02:41:43,2.0,190.0,211.0,0.4328,73420.22,5.0,5497.3,1099.46,1,VIP,2026-05-07 22:22:23.740018,2,2,4,8,Need Attention
CUST00179,Mary,Clark,mary.clark178@example.com,+44-7080-551524,Prefer not to say,62,Belgium,City_18,Individual,2022-01-31 06:08:44,True,2043.57,PayPal,1064,4.0,11425.28,11398.3,2856.32,4108.82,70.0,2024-01-15 06:15:54,2024-06-11 15:22:02,4.0,202.0,350.0,0.3479,35744.8,6.0,5299.82,883.3,1,VIP,2026-05-07 22:22:23.740018,2,3,3,8,At Risk
CUST00180,Jessica,Moore,jessica.moore179@example.com,+44-7616-962287,Prefer not to say,32,France,City_29,Enterprise,2022-06-23 18:43:51,False,13482.07,PayPal,921,4.0,11332.84,11254.25,2833.21,6861.9,50.0,2024-01-12 08:42:53,2024-07-04 21:21:38,3.0,178.0,353.0,0.3449,35154.28,12.0,11840.7,986.72,1,VIP,2026-05-07 22:22:23.740018,2,3,3,8,At Risk
CUST00181,Richard,Williams,richard.williams180@example.com,+44-7184-671971,Female,60,United States,City_10,SMB,2023-07-18 20:54:13,True,29956.36,Debit Card,530,2.0,9700.49,9684.529999999999,4850.24,5507.58,45.0,2022-08-12 06:10:38,2023-10-16 19:11:26,2.0,441.0,871.0,0.0699,12195.22,5.0,7260.93,1452.19,1,High,2026-05-07 22:22:23.740018,1,1,3,5,Need Attention
CUST00182,Mary,White,mary.white181@example.com,+44-7300-436814,Non-binary,46,France,City_3,Startup,2023-04-23 16:57:27,True,3045.58,Bank Transfer,617,3.0,8115.36,8077.24,2705.12,4245.75,54.0,2022-03-12 16:48:20,2023-08-13 17:04:30,3.0,505.0,1024.0,0.0892,8678.05,8.0,8616.31,1077.04,1,High,2026-05-07 22:22:23.740018,1,2,2,5,Lost
CUST00183,Barbara,Wilson,barbara.wilson182@example.com,+44-7105-183958,Prefer not to say,53,Spain,City_40,SMB,2023-01-07 23:25:45,False,25070.13,PayPal,722,1.0,122.9,115.43,122.9,122.9,5.0,2022-09-11 16:35:43,2022-09-11 16:35:43,1.0,841.0,841.0,0.0362,160.02,12.0,12178.66,1014.89,1,Low,2026-05-07 22:22:23.740018,1,1,1,3,Lost
CUST00184,Jessica,Lewis,jessica.lewis183@example.com,+44-7335-793024,Female,30,Spain,City_40,Individual,2022-03-31 23:36:24,True,30043.72,Bank Transfer,1004,2.0,14554.34,14536.04,7277.17,12409.11,40.0,2024-09-15 11:05:55,2024-12-08 02:38:24,2.0,22.0,106.0,0.5743,150349.08,9.0,8909.16,989.91,0,VIP,2026-05-07 22:22:23.740018,5,1,4,10,New Customer
CUST00185,William,Lewis,william.lewis184@example.com,+44-7302-421384,Prefer not to say,49,United Kingdom,City_40,Startup,2023-01-10 04:20:37,True,17045.07,Bank Transfer,720,6.0,20540.21,20439.690000000002,3423.37,7002.18,94.0,2024-05-19 22:18:02,2024-11-22 05:01:10,3.0,38.0,224.0,0.8154,100408.62,8.0,7813.38,976.67,0,VIP,2026-05-07 22:22:23.740018,4,5,5,14,Champion
CUST00186,Ethan,Thomas,ethan.thomas185@example.com,+44-7456-731894,Female,24,United States,City_16,Startup,2024-05-31 08:35:59,True,38660.15,Credit Card,213,6.0,18254.2,18188.25,3042.37,6234.14,84.0,2024-02-07 05:13:55,2024-12-16 18:02:03,5.0,14.0,327.0,0.5585,61126.45,14.0,18780.28,1341.45,0,VIP,2026-05-07 22:22:23.740018,5,5,5,15,Champion
CUST00187,Linda,White,linda.white186@example.com,+44-7734-546815,Female,68,Netherlands,City_42,SMB,2022-05-03 08:16:32,True,5776.61,PayPal,972,1.0,85.22,61.18,85.22,85.22,1.0,2024-05-09 22:46:05,2024-05-09 22:46:05,1.0,234.0,234.0,0.1301,398.79,5.0,7554.33,1510.87,1,Low,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00188,Susan,Miller,susan.miller187@example.com,N/A,Non-binary,39,Australia,City_19,SMB,2022-05-14 01:23:31,True,4219.32,Credit Card,961,5.0,17671.99,17603.66,3534.4,10628.34,74.0,2024-01-13 23:53:14,2024-09-28 03:04:13,4.0,93.0,351.0,0.4336,55130.57,12.0,10945.3,912.11,1,VIP,2026-05-07 22:22:23.740018,3,4,4,11,Loyal
CUST00189,Amelia,White,amelia.white188@example.com,+44-7454-468623,Female,45,Italy,City_32,Startup,2024-01-25 23:02:15,True,36545.34,Credit Card,339,3.0,14625.69,14615.91,4875.23,9975.21,47.0,2024-03-10 15:10:18,2024-08-26 09:39:44,2.0,126.0,295.0,0.3096,54288.58,11.0,11076.4,1006.95,1,VIP,2026-05-07 22:22:23.740018,3,2,4,9,Potential Loyal
CUST00190,Thomas,Thompson,thomas.thompson189@example.com,+44-7457-144412,Prefer not to say,19,United States,City_27,Enterprise,2022-04-18 12:25:46,False,25026.82,Credit Card,987,4.0,13987.92,13935.369999999999,3496.98,5344.92,69.0,2024-02-21 08:32:59,2024-12-15 22:38:03,3.0,14.0,313.0,0.389,48935.38,12.0,11033.71,919.48,0,VIP,2026-05-07 22:22:23.740018,5,3,4,12,Loyal
CUST00191,Emma,Brown,emma.brown190@example.com,+44-7744-469685,Male,59,Australia,City_36,Individual,2024-04-07 12:43:31,True,34575.92,Debit Card,267,2.0,9291.23,9262.25,4645.62,5217.84,32.0,2024-06-24 12:04:20,2024-08-29 01:02:24,2.0,123.0,189.0,0.3221,53830.14,6.0,5653.36,942.23,1,High,2026-05-07 22:22:23.740018,3,1,2,6,Promising
CUST00192,David,Sanchez,david.sanchez191@example.com,+44-7629-556068,Prefer not to say,62,France,City_31,SMB,2022-07-15 08:41:30,True,22023.95,Credit Card,899,2.0,3001.6,2983.5,1500.8,2615.44,16.0,2024-03-12 10:47:06,2024-07-18 01:05:14,2.0,165.0,293.0,0.2078,11217.58,2.0,627.98,313.99,1,High,2026-05-07 22:22:23.740018,2,1,1,4,Lost
CUST00193,Linda,Moore,linda.moore192@example.com,+44-7281-770532,Prefer not to say,74,Netherlands,City_4,Startup,2022-07-19 10:46:50,False,12696.9,Bank Transfer,895,5.0,6183.33,6140.13,1236.67,2408.48,86.0,2024-08-31 07:30:15,2024-12-12 04:07:31,4.0,18.0,121.0,1.2579,55956.58,8.0,6899.69,862.46,0,High,2026-05-07 22:22:23.740018,5,4,2,11,Need Attention
CUST00194,David,Gonzalez,david.gonzalez193@example.com,+44-7810-160144,Female,70,Italy,City_6,SMB,2024-10-21 21:17:36,False,41045.56,PayPal,69,2.0,8351.65,8338.66,4175.82,6073.04,42.0,2023-07-11 09:27:07,2024-05-04 22:22:54,2.0,239.0,538.0,0.1132,16998.25,3.0,2105.88,701.96,1,High,2026-05-07 22:22:23.740018,2,1,2,5,Lost
CUST00195,Karen,Davis,karen.davis194@example.com,+44-7076-803787,Prefer not to say,23,Italy,City_18,Startup,2024-01-09 07:48:40,True,40071.09,Bank Transfer,356,2.0,6739.43,6719.210000000001,3369.72,5355.56,30.0,2024-01-18 01:14:03,2024-02-07 19:22:05,2.0,327.0,347.0,0.1754,21267.08,9.0,8466.83,940.76,1,High,2026-05-07 22:22:23.740018,1,1,2,4,Lost
